2024-07-21 18:36:11.483 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '1'
2024-07-21 18:53:03.344 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/Real_Sociedad'WHERE ID = 132
2024-07-21 18:53:07.112 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '133'
2024-07-21 18:53:10.804 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/Levante_UD'WHERE ID = 133
2024-07-21 18:53:13.957 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '134'
2024-07-21 18:53:17.177 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/CA_Osasuna'WHERE ID = 134
2024-07-21 18:53:24.179 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '135'
2024-07-21 18:53:28.497 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/RCD_Mallorca'WHERE ID = 135
2024-07-21 18:53:32.811 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '136'
2024-07-21 18:53:35.783 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/Granada_CF'WHERE ID = 136
2024-07-21 18:53:47.277 | INFO     | Search:search_team:line:137 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/Feyenoord', team_image_url = 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/Feyenoord_logo_since_2009.svg/90px-Feyenoord_logo_since_2009.svg.png' WHERE ID = 139
2024-07-21 18:53:50.723 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '140'
2024-07-21 18:53:54.850 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/Royal_Antwerp_F.C.'WHERE ID = 140
2024-07-21 18:53:59.705 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '141'
2024-07-21 18:54:03.654 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/FC_Ballkani'WHERE ID = 141
2024-07-21 18:54:08.041 | INFO     | Search:search_team:line:137 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/Galatasaray_S.K._(football)', team_image_url = 'https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/Galatasaray_4_Sterne_Logo.svg/150px-Galatasaray_4_Sterne_Logo.svg.png' WHERE ID = 142
2024-07-21 18:54:10.642 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '143'
2024-07-21 18:54:14.019 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/S.C._Braga'WHERE ID = 143
2024-07-21 18:54:22.597 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '145'
2024-07-21 18:54:26.045 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/Panathinaikos_F.C.'WHERE ID = 145
2024-07-21 18:54:29.808 | INFO     | Search:search_team:line:137 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/BSC_Young_Boys', team_image_url = 'https://upload.wikimedia.org/wikipedia/en/thumb/6/6b/BSC_Young_Boys_logo.svg/90px-BSC_Young_Boys_logo.svg.png' WHERE ID = 146
2024-07-21 18:54:33.258 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '147'
2024-07-21 18:54:35.803 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/AC_Monza'WHERE ID = 147
2024-07-21 18:54:45.153 | INFO     | Search:search_team:line:137 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/US_Lecce', team_image_url = 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/d2/US-Lecce-2023.svg/120px-US-Lecce-2023.svg.png' WHERE ID = 149
2024-07-21 18:54:48.681 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '150'
2024-07-21 18:54:53.415 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/US_Cremonese'WHERE ID = 150
2024-07-21 18:54:59.259 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '151'
2024-07-21 18:55:05.080 | ERROR    | Search:search_team:line:157 | Error Occured: 'NoneType' object has no attribute 'find'
2024-07-21 18:55:05.080 | ERROR    | Search:search_team:line:158 | Error ID: '151'
2024-07-21 18:55:09.525 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '152'
2024-07-21 18:55:13.929 | ERROR    | Search:search_team:line:157 | Error Occured: 'NoneType' object has no attribute 'find'
2024-07-21 18:55:13.930 | ERROR    | Search:search_team:line:158 | Error ID: '152'
2024-07-21 18:55:18.464 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '153'
2024-07-21 18:55:23.277 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/West_Bromwich_Albion_F.C.'WHERE ID = 153
2024-07-21 18:55:27.604 | INFO     | Search:search_team:line:137 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/SD_Eibar', team_image_url = 'https://upload.wikimedia.org/wikipedia/en/thumb/3/3b/SD_Eibar_logo_2016.svg/150px-SD_Eibar_logo_2016.svg.png' WHERE ID = 154
2024-07-21 18:55:31.249 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '155'
2024-07-21 18:55:36.504 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/Nottingham_Forest_F.C.'WHERE ID = 155
2024-07-21 18:55:42.382 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '156'
2024-07-21 18:55:49.228 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/Luton_Town_F.C.'WHERE ID = 156
2024-07-21 18:55:54.167 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '157'
2024-07-21 18:55:56.401 | ERROR    | Search:search_team:line:157 | Error Occured: 'NoneType' object has no attribute 'find'
2024-07-21 18:55:56.402 | ERROR    | Search:search_team:line:158 | Error ID: '157'
2024-07-21 18:56:00.439 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '158'
2024-07-21 18:56:04.645 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/Stoke_City_F.C.'WHERE ID = 158
2024-07-21 18:56:10.238 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '159'
2024-07-21 18:56:13.713 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/FC_Kairat'WHERE ID = 159
2024-07-21 18:56:25.914 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '162'
2024-07-21 18:56:30.122 | ERROR    | Search:search_team:line:157 | Error Occured: 'NoneType' object has no attribute 'find'
2024-07-21 18:56:30.123 | ERROR    | Search:search_team:line:158 | Error ID: '162'
2024-07-21 18:56:34.341 | INFO     | Search:search_team:line:137 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/FC_Spartak_Moscow', team_image_url = 'https://upload.wikimedia.org/wikipedia/commons/thumb/e/ee/Spartak_Moscow_FC_Logotype.svg/150px-Spartak_Moscow_FC_Logotype.svg.png' WHERE ID = 163
2024-07-21 18:56:37.096 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '164'
2024-07-21 18:56:40.534 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/Real_Madrid_CF'WHERE ID = 164
2024-07-21 18:56:46.850 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '166'
2024-07-21 18:56:49.841 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/FC_Girondins_de_Bordeaux'WHERE ID = 166
2024-07-21 18:56:54.426 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '167'
2024-07-21 18:56:58.208 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/SD_Huesca'WHERE ID = 167
2024-07-21 18:57:02.381 | INFO     | Search:search_team:line:137 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/Brescia_Calcio', team_image_url = 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/dd/Brescia_through_the_ages_2023.jpg/250px-Brescia_through_the_ages_2023.jpg' WHERE ID = 168
2024-07-21 18:57:05.248 | INFO     | Search:search_team:line:137 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/Holstein_Kiel', team_image_url = 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/30/Holstein_Kiel_Logo.svg/90px-Holstein_Kiel_Logo.svg.png' WHERE ID = 169
2024-07-21 18:57:22.763 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '172'
2024-07-21 18:57:28.764 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/Arminia_Bielefeld'WHERE ID = 172
2024-07-21 18:57:41.376 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '174'
2024-07-21 18:57:44.269 | ERROR    | Search:search_team:line:157 | Error Occured: 'NoneType' object has no attribute 'find'
2024-07-21 18:57:44.270 | ERROR    | Search:search_team:line:158 | Error ID: '174'
2024-07-21 18:57:49.767 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '175'
2024-07-21 18:57:53.774 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/Cardiff_City_F.C.'WHERE ID = 175
2024-07-21 18:58:01.697 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '177'
2024-07-21 18:58:07.503 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/AC_Ajaccio'WHERE ID = 177
2024-07-21 18:58:14.623 | INFO     | Search:search_team:line:137 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/ES_Troyes_AC', team_image_url = 'https://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/ES_Troyes_AC.svg/120px-ES_Troyes_AC.svg.png' WHERE ID = 178
2024-07-21 18:58:22.107 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '179'
2024-07-21 18:58:26.793 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/AJ_Auxerre'WHERE ID = 179
2024-07-21 18:58:31.571 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '180'
2024-07-21 18:58:35.941 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/UD_Las_Palmas'WHERE ID = 180
2024-07-21 18:58:41.800 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '181'
2024-07-21 18:58:47.346 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/Girona_FC'WHERE ID = 181
2024-07-21 18:58:59.399 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '183'
2024-07-21 18:59:04.756 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/En_Avant_Guingamp'WHERE ID = 183
2024-07-21 18:59:16.623 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '185'
2024-07-21 18:59:21.441 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/AEK_Athens_F.C.'WHERE ID = 185
2024-07-21 18:59:25.883 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '186'
2024-07-21 18:59:29.723 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/PFC_CSKA_Moscow'WHERE ID = 186
2024-07-21 18:59:33.581 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '187'
2024-07-21 18:59:37.464 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/FC_Lokomotiv_Moscow'WHERE ID = 187
2024-07-21 18:59:44.735 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '189'
2024-07-21 18:59:48.802 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/FC_BATE_Borisov'WHERE ID = 189
2024-07-21 18:59:52.963 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '190'
2024-07-21 18:59:57.035 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/Olympiacos_F.C.'WHERE ID = 190
2024-07-21 19:00:01.274 | INFO     | Search:search_team:line:137 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/SK_Slavia_Prague', team_image_url = 'https://upload.wikimedia.org/wikipedia/commons/thumb/2/2b/SK_Slavia_Praha_full_logo.svg/150px-SK_Slavia_Praha_full_logo.svg.png' WHERE ID = 191
2024-07-21 19:00:06.424 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '192'
2024-07-21 19:00:10.469 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/CFR_Cluj'WHERE ID = 192
2024-07-21 19:00:14.251 | INFO     | Search:search_team:line:137 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/APOEL_FC', team_image_url = 'https://upload.wikimedia.org/wikipedia/commons/thumb/9/93/APOEL_%28logo_with_stars%29.svg/120px-APOEL_%28logo_with_stars%29.svg.png' WHERE ID = 193
2024-07-21 19:00:18.754 | INFO     | Search:search_team:line:137 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/LASK', team_image_url = 'https://upload.wikimedia.org/wikipedia/commons/thumb/a/a2/LASK-Logo_2023.svg/120px-LASK-Logo_2023.svg.png' WHERE ID = 194
2024-07-21 19:00:24.258 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '195'
2024-07-21 19:00:27.772 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/FC_Krasnodar'WHERE ID = 195
2024-07-21 19:00:33.965 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '196'
2024-07-21 19:00:37.626 | ERROR    | Search:search_team:line:157 | Error Occured: 'NoneType' object has no attribute 'find'
2024-07-21 19:00:37.627 | ERROR    | Search:search_team:line:158 | Error ID: '196'
2024-07-21 19:00:43.044 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '197'
2024-07-21 19:00:47.530 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/PAOK_FC'WHERE ID = 197
2024-07-21 19:00:51.367 | INFO     | Search:search_team:line:137 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/R.S.C._Anderlecht', team_image_url = 'https://upload.wikimedia.org/wikipedia/commons/thumb/2/2e/Anderlecht_RSC_Logo_in_2024.png/90px-Anderlecht_RSC_Logo_in_2024.png' WHERE ID = 198
2024-07-21 19:00:54.818 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '199'
2024-07-21 19:00:59.618 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/FC_Basel'WHERE ID = 199
2024-07-21 19:01:02.963 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '200'
2024-07-21 19:01:06.514 | ERROR    | Search:search_team:line:157 | Error Occured: 'NoneType' object has no attribute 'find'
2024-07-21 19:01:06.514 | ERROR    | Search:search_team:line:158 | Error ID: '200'
2024-07-21 19:01:11.053 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '201'
2024-07-21 19:01:15.314 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/NK_Maribor'WHERE ID = 201
2024-07-21 19:01:19.911 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '202'
2024-07-21 19:01:24.478 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/FC_Astana'WHERE ID = 202
2024-07-21 19:01:51.315 | INFO     | Search:search_team:line:137 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/SV_Werder_Bremen', team_image_url = 'https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/SV-Werder-Bremen-Logo.svg/150px-SV-Werder-Bremen-Logo.svg.png' WHERE ID = 208
2024-07-21 19:01:55.560 | INFO     | Search:search_team:line:137 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/Molde_FK', team_image_url = 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/57/Molde_Fotball_Logo.svg/180px-Molde_Fotball_Logo.svg.png' WHERE ID = 209
2024-07-21 19:02:02.301 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '211'
2024-07-21 19:02:06.422 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/AC_Omonia'WHERE ID = 211
2024-07-21 19:02:11.524 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '212'
2024-07-21 19:02:15.889 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/Maccabi_Tel_Aviv'WHERE ID = 212
2024-07-21 19:02:19.918 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '213'
2024-07-21 19:02:24.282 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/Chelsea_F.C.'WHERE ID = 213
2024-07-21 19:02:28.083 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '214'
2024-07-21 19:02:31.639 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/K.A.A._Gent'WHERE ID = 214
2024-07-21 19:02:35.261 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '215'
2024-07-21 19:02:38.501 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/FC_Midtjylland'WHERE ID = 215
2024-07-21 19:02:51.254 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '218'
2024-07-21 19:02:54.283 | ERROR    | Search:search_team:line:157 | Error Occured: 'NoneType' object has no attribute 'find'
2024-07-21 19:02:54.283 | ERROR    | Search:search_team:line:158 | Error ID: '218'
2024-07-21 19:02:58.803 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '219'
2024-07-21 19:03:02.860 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/List_of_football_clubs_in_Cyprus'WHERE ID = 219
2024-07-21 19:03:07.201 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '220'
2024-07-21 19:03:10.202 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/Victoria_United_FC_(Cameroon)'WHERE ID = 220
2024-07-21 19:03:14.353 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '221'
2024-07-21 19:03:17.761 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/Senegal_national_football_team'WHERE ID = 221
2024-07-21 19:03:27.262 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '223'
2024-07-21 19:03:29.938 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/List_of_football_clubs_in_Russia'WHERE ID = 223
2024-07-21 19:03:35.347 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '224'
2024-07-21 19:03:39.165 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/Football_in_Ivory_Coast'WHERE ID = 224
2024-07-21 19:03:43.318 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '225'
2024-07-21 19:03:48.407 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/List_of_football_clubs_in_Serbia'WHERE ID = 225
2024-07-21 19:03:51.407 | INFO     | Search:search_team:line:137 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/Football_in_Iran', team_image_url = 'https://upload.wikimedia.org/wikipedia/commons/thumb/f/f8/Camelia_Fallah_Iranian_football_player_%28Women%27s_football_player%29_2.jpg/120px-Camelia_Fallah_Iranian_football_player_%28Women%27s_football_player%29_2.jpg' WHERE ID = 226
2024-07-21 19:03:54.413 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '227'
2024-07-21 19:03:58.267 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/List_of_football_clubs_in_Wales'WHERE ID = 227
2024-07-21 19:04:06.225 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '229'
2024-07-21 19:04:08.826 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/List_of_football_clubs_in_Poland'WHERE ID = 229
2024-07-21 19:04:13.190 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '230'
2024-07-21 19:04:17.872 | ERROR    | Search:search_team:line:157 | Error Occured: 'NoneType' object has no attribute 'find'
2024-07-21 19:04:17.872 | ERROR    | Search:search_team:line:158 | Error ID: '230'
2024-07-21 19:04:21.799 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '231'
2024-07-21 19:04:25.070 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/List_of_football_clubs_in_Germany'WHERE ID = 231
2024-07-21 19:04:29.671 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '232'
2024-07-21 19:04:32.967 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/List_of_football_clubs_in_Peru'WHERE ID = 232
2024-07-21 19:04:36.839 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '233'
2024-07-21 19:04:39.487 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/List_of_football_clubs_in_Greece'WHERE ID = 233
2024-07-21 19:04:43.471 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '234'
2024-07-21 19:04:47.614 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/List_of_football_clubs_in_Italy'WHERE ID = 234
2024-07-21 19:04:53.822 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '235'
2024-07-21 19:04:57.864 | ERROR    | Search:search_team:line:157 | Error Occured: 'NoneType' object has no attribute 'find'
2024-07-21 19:04:57.865 | ERROR    | Search:search_team:line:158 | Error ID: '235'
2024-07-21 19:05:02.122 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '236'
2024-07-21 19:05:05.983 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/List_of_football_clubs_in_Algeria'WHERE ID = 236
2024-07-21 19:05:10.052 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '237'
2024-07-21 19:05:14.878 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/List_of_football_clubs_in_Switzerland'WHERE ID = 237
2024-07-21 19:05:20.019 | INFO     | Search:search_team:line:137 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/Football_in_France', team_image_url = 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/51/France_football_1900.jpg/150px-France_football_1900.jpg' WHERE ID = 238
2024-07-21 19:05:24.461 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '239'
2024-07-21 19:05:28.172 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/List_of_football_clubs_in_Belgium'WHERE ID = 239
2024-07-21 19:05:32.468 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '240'
2024-07-21 19:05:35.967 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/List_of_football_clubs_in_Egypt'WHERE ID = 240
2024-07-21 19:05:45.270 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '242'
2024-07-21 19:05:49.882 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/List_of_football_clubs_in_Portugal'WHERE ID = 242
2024-07-21 19:05:52.832 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '243'
2024-07-21 19:05:56.987 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/List_of_football_clubs_in_the_Netherlands'WHERE ID = 243
2024-07-21 19:06:01.417 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '244'
2024-07-21 19:06:04.909 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/Dreams_F.C.'WHERE ID = 244
2024-07-21 19:06:10.425 | INFO     | Search:search_team:line:137 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/C.D._Honduras_Progreso', team_image_url = 'https://upload.wikimedia.org/wikipedia/commons/thumb/4/41/Dt.common.streams.StreamServer_%281%29.jpg/180px-Dt.common.streams.StreamServer_%281%29.jpg' WHERE ID = 245
2024-07-21 19:06:14.263 | INFO     | Search:search_team:line:137 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/Qatar_SC', team_image_url = 'https://upload.wikimedia.org/wikipedia/en/thumb/1/13/Qatar_SC_logo.svg/120px-Qatar_SC_logo.svg.png' WHERE ID = 246
2024-07-21 19:06:16.957 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '247'
2024-07-21 19:06:20.889 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/List_of_football_clubs_in_Sweden'WHERE ID = 247
2024-07-21 19:06:26.010 | INFO     | Search:search_team:line:137 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/Faroe_Islands_national_football_team', team_image_url = 'https://upload.wikimedia.org/wikipedia/commons/thumb/b/b5/Faroe_Islands_Football_Association_logo.svg/120px-Faroe_Islands_Football_Association_logo.svg.png' WHERE ID = 248
2024-07-21 19:06:34.679 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '250'
2024-07-21 19:06:37.916 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/List_of_football_clubs_in_Argentina'WHERE ID = 250
2024-07-21 19:06:42.335 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '251'
2024-07-21 19:06:46.508 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/List_of_football_clubs_in_Morocco'WHERE ID = 251
2024-07-21 19:06:50.380 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '252'
2024-07-21 19:06:53.598 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/List_of_football_clubs_in_Iceland'WHERE ID = 252
2024-07-21 19:06:57.654 | INFO     | Search:search_team:line:137 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/Costa_Rica_national_football_team', team_image_url = 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/Costa_Rica_national_football_team_logo.svg/120px-Costa_Rica_national_football_team_logo.svg.png' WHERE ID = 253
2024-07-21 19:07:02.309 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '254'
2024-07-21 19:07:06.048 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/List_of_football_clubs_in_Croatia'WHERE ID = 254
2024-07-21 19:07:10.774 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '255'
2024-07-21 19:07:14.307 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/Chivas_USA'WHERE ID = 255
